? I had th,-237.80,-249.79,S
craig all ,-76.52,-65.25,P
-----BEGIN,-9.56,-7.86,P
URL: http:,-125.97,-130.41,S
[Brad Clem,-487.31,-504.72,S
On Wed, Au,-547.40,-556.84,S
re : 5 . 1,-1145.83,-1269.82,S
re : from ,-923.43,-1032.66,S
Well, from,-1380.51,-1464.33,S
Norton ADT,-9.56,-7.86,P
$ 37258 hi,-448.94,-434.44,P
please pri,-1880.48,-1886.28,S
Hi,havn't ,-1116.68,-1130.21,S
????? TP =,-1273.78,-1327.97,S
re : shan ,-2369.81,-2404.82,S
sql error ,-677.09,-699.13,S
need a gra,-556.66,-447.36,P
30 , 000 ,,-4981.45,-4762.66,P
re : phara,-1085.49,-1020.43,P
Well boyz,,-321.16,-338.10,S
sum : clit,-1791.03,-2151.87,S
CNET  News,-9.56,-7.86,P
sum : verb,-4400.75,-5068.92,S
empty ,-9.78,-8.80,P
Hello, jm@,-646.33,-529.82,P
italian cr,-621.23,-531.23,P
enron , ca,-1904.36,-2178.41,S
27 copano ,-328.36,-399.36,S
empty ,-9.78,-8.80,P
Anyone hea,-990.90,-989.87,P
Hmm - I'm ,-886.71,-941.47,S
RTFM.. Sor,-913.69,-968.46,S
txu may 01,-123.85,-136.32,S
On Tue, Ju,-3648.58,-3814.45,S
new enpowe,-683.36,-730.54,S
re : from ,-1687.45,-1720.64,S
contracts ,-46.88,-48.21,S
URL: http:,-185.17,-188.93,S
teeth blea,-370.74,-338.99,P
fwd , c . ,-357.42,-302.80,P
new orlean,-2022.99,-1956.50,P
medieval e,-254.42,-310.06,S
oh no its ,-723.30,-646.59,P
mentor / s,-662.09,-703.26,S
currency n,-9437.97,-10163.53,S
re : energ,-1250.65,-1431.42,S
linda jenk,-791.94,-824.72,S
    Anthon,-328.90,-335.51,S
the right ,-736.76,-699.45,P
gtv projec,-3118.51,-3336.20,S
enron oppo,-122.60,-149.94,S
Chuck Murc,-665.79,-686.10,S
URL: http:,-86.74,-92.85,S
cera confe,-1640.91,-1750.56,S
zellig s .,-111.18,-117.36,S
fw : dump ,-1265.98,-1168.08,P
begin forw,-1222.94,-1309.14,S
feminine h,-5603.99,-6165.47,S
re : avist,-1070.74,-1264.31,S
note from ,-890.65,-913.22,S
save your ,-110.63,-95.12,P
urgent res,-2714.36,-2504.24,P
On Fri, 19,-749.18,-762.59,S
interestin,-9.56,-7.86,P
eops salar,-1140.13,-1488.99,S
empty ,-9.78,-8.80,P
dpr timing,-345.09,-373.42,S
3 . 5 % fi,-585.52,-540.31,P
re : prime,-3654.44,-4531.97,S
begin forw,-3555.28,-3953.62,S
tokyo staf,-555.15,-594.27,S
re : progr,-355.61,-378.60,S
re : follo,-615.48,-694.52,S
hpl nom fo,-91.02,-113.54,S
FREE* Liz ,-9.56,-7.86,P
On Thu, Au,-1173.07,-1193.69,S
letter to ,-469.70,-513.77,S
are you re,-313.90,-261.73,P
Now you ca,-757.06,-671.49,P
Â Â We are,-9.56,-7.86,P
family hea,-684.55,-639.84,P
sitescoope,-9.56,-7.86,P
loot on yo,-195.84,-170.70,P
reeally wo,-515.12,-460.39,P
call for p,-2229.69,-2680.37,S
? ? - A pr,-624.83,-636.82,S
cialis , v,-380.24,-296.97,P
deal contr,-1701.57,-1829.74,S
On Fri, 20,-397.29,-399.50,S
revised 7 ,-151.21,-158.00,S
re : scads,-2766.70,-2568.66,P
save 70 pe,-1800.21,-1520.09,P
re : termi,-2082.85,-2332.74,S
conversati,-504.46,-558.69,S
re : alloc,-132.33,-142.01,S
Is there a,-604.93,-607.14,S
hi ! murph,-199.83,-188.57,P
Tech Updat,-9.56,-7.86,P
ecai-98 # ,-4440.42,-5257.63,S
re : insur,-507.60,-614.57,S
hello . co,-1706.32,-1623.03,P
great chro,-782.62,-714.94,P
re : clebu,-1421.00,-1804.85,S
apply for ,-392.98,-361.27,P
nymex invi,-1342.26,-1360.72,S
dvd x copy,-248.78,-229.05,P
++++++++++,-1683.53,-1542.12,P
free quote,-3542.64,-3375.83,P
I finally ,-221.87,-221.11,P
start date,-221.61,-269.09,S
oasis cont,-180.62,-187.34,S
?!-- body ,-9.56,-7.86,P
I have tra,-9.56,-7.86,P
ase on feb,-3991.40,-4890.42,S
addition t,-499.64,-569.71,S
? How easy,-1073.34,-1100.38,S
? I'd pref,-913.72,-934.15,S
  Could YO,-534.14,-512.22,P
visual ide,-475.30,-413.95,P
celtic stu,-1570.23,-1869.47,S
bny draft ,-185.60,-194.27,S
Once upon ,-1734.01,-1785.31,S
? ? The wo,-344.97,-375.68,S
Man killed,-743.03,-739.56,P
super vkia,-451.38,-398.02,P
? I think ,-907.96,-921.61,S
new antido,-473.79,-414.73,P
URL: http:,-403.99,-420.54,S
Matthias S,-1151.17,-1144.90,P
from raymo,-1939.58,-2010.73,S
save your ,-362.76,-302.96,P
re : tff 2,-3209.60,-3622.55,S
marketing ,-1335.81,-1363.51,S
URL: http:,-111.46,-115.96,S
re : 2 nd ,-643.76,-596.47,P
david trip,-168.08,-143.65,P
jones grad,-817.43,-922.23,S
my resume ,-66.08,-75.00,S
Matthias S,-1263.14,-1292.74,S
Save up to,-603.45,-512.58,P
sum / qs :,-2698.43,-3045.00,S
order pres,-284.87,-238.14,P
fw : c - h,-402.39,-357.57,P
free enter,-1881.03,-1848.10,P
year - to ,-209.15,-223.92,S
use Perl D,-423.48,-481.19,S
concepts: ,-9.56,-7.86,P
iee colloq,-5376.22,-6081.91,S
THIS      ,-933.49,-872.56,P
fw : canad,-1614.98,-1862.79,S
s 709101 -,-109.46,-125.14,S
?I current,-201.08,-195.77,P
conference,-407.08,-516.27,S
look young,-292.71,-266.72,P
Tremendous,-9.56,-7.86,P
Oh my Jani,-467.34,-483.18,S
phrase ide,-386.76,-434.55,S
give her s,-704.14,-652.26,P
visit to e,-1643.44,-1819.13,S
from mrs k,-2116.61,-2006.49,P
empty ,-9.78,-8.80,P
the ultima,-300.65,-285.65,P
tw notes k,-1630.07,-1695.28,S
search no ,-561.20,-530.22,P
OK, lets b,-168.79,-166.84,P
_/ _/ _/ _,-1129.88,-1064.59,P
meoh plant,-293.41,-297.84,S
query : af,-517.31,-593.05,S
woww . . 8,-457.32,-389.12,P
URL: http:,-115.61,-127.48,S
?? Hit or ,-508.75,-528.07,S
re : your ,-815.28,-905.85,S
  DID YOU ,-863.95,-797.95,P
language s,-449.11,-522.87,S
order 637 ,-1638.58,-2029.91,S
re : good ,-1462.14,-1560.19,S
accurately,-1273.66,-1350.08,S
oh boy . h,-612.88,-538.82,P
lexical fu,-2674.93,-3235.39,S
microsoft ,-772.10,-680.05,P
southern u,-188.43,-197.98,S
re : optio,-2234.30,-2506.81,S
do not set,-331.02,-289.99,P
 We thank ,-795.14,-769.77,P
fw : cgas ,-928.39,-1043.11,S
empty ,-9.78,-8.80,P
descuento ,-9.56,-7.86,P
sum : dets,-2703.39,-3111.12,S
save money,-3821.23,-3686.54,P
Could you ,-197.83,-203.93,S
use Perl D,-316.67,-352.93,S
Sound. I'l,-198.45,-206.62,S
Craig R.Hu,-698.13,-716.25,S
celiac / o,-5037.26,-5374.09,S
re : 5 . 1,-735.04,-815.80,S
call for p,-2084.70,-2486.81,S
real - tim,-865.07,-896.82,S
On Fri, 9 ,-863.31,-885.37,S
small - ca,-3221.10,-2697.05,P
employment,-1037.45,-1127.02,S
On Sat, Ju,-800.01,-824.64,S
----- Orig,-157.76,-175.74,S
beaver cre,-299.84,-313.13,S
project qi,-8000.21,-7688.67,P
Once upon ,-1195.89,-1220.30,S
32 . lingu,-466.82,-514.96,S
##########,-9.56,-7.86,P
feminine-h,-5956.12,-6691.33,S
fifth annu,-1549.39,-1800.26,S
smart shop,-590.29,-524.52,P
Tremendous,-9.56,-7.86,P
We provide,-947.47,-879.73,P
congress o,-7954.03,-9456.49,S
Matthias S,-1391.83,-1429.14,S
wkshp : * ,-2197.80,-2404.10,S
your relia,-256.53,-234.74,P
conf : cli,-5329.52,-6136.63,S
enron in a,-3417.24,-3437.53,S
home loans,-876.85,-815.10,P
get your d,-1044.08,-961.46,P
Shopper Ne,-9.56,-7.86,P
* special ,-12761.63,-12466.22,P
Certain ch,-1386.81,-1275.54,P
possible s,-368.68,-391.82,S
summary : ,-3786.49,-4052.22,S
re : mark ,-120.84,-127.95,S
re : remin,-38.65,-40.96,S
good idea ,-881.11,-701.06,P
big saving,-303.09,-246.83,P
here is a ,-324.89,-292.66,P
URL: http:,-118.59,-122.65,S
investment,-7191.61,-6133.66,P
back emile,-213.27,-189.26,P
completely,-413.48,-448.80,S
non - disc,-432.99,-459.68,S
litigation,-915.80,-873.27,P
re : new s,-3032.96,-2819.57,P
b ' uy pai,-281.06,-252.39,P
re : tom b,-32.81,-34.55,S
semcom met,-3485.14,-4149.53,S
make money,-9.56,-7.86,P
empty ,-9.78,-8.80,P
answer the,-685.19,-691.99,S
On Thu, 5 ,-425.40,-440.15,S
polyhedron,-514.46,-408.78,P
start date,-468.33,-551.57,S
retail mar,-1290.38,-1409.86,S
chat with ,-305.78,-271.21,P
ZDNet Anch,-9.56,-7.86,P
rick jones,-138.25,-147.63,S
call for p,-4349.17,-4789.49,S
75 % off s,-1233.16,-1105.13,P
special is,-2177.86,-2559.39,S
sarco late,-1342.39,-1543.04,S
si server ,-1001.10,-1027.26,S
call for p,-3426.06,-4018.63,S
re : 6 . 1,-290.91,-320.08,S
this servi,-649.94,-569.12,P
have you e,-465.97,-439.88,P
n 3 w memb,-102.17,-94.34,P
1 - 4 extr,-1156.36,-1100.04,P
the next g,-9.56,-7.86,P
enron ment,-75628.07,-81651.48,S
Did you wa,-1006.64,-1054.68,S
start date,-221.61,-269.09,S
URL: http:,-102.38,-108.52,S
nesa annua,-1556.81,-1625.35,S
' de prove,-1324.58,-1470.81,S
esecure on,-226.66,-208.52,P
equistar j,-152.80,-167.86,S
re [ 21 ] ,-45.49,-45.01,P
1,000 peop,-4073.65,-4164.09,S
we want to,-2271.28,-2414.89,S
micros 0 f,-593.42,-545.88,P
THE WEEK I,-9.56,-7.86,P
50 % or be,-1126.56,-1080.21,P
 You've be,-319.88,-280.02,P
job postin,-2102.29,-2369.44,S
use Perl D,-337.82,-377.47,S
Intelligen,-217.62,-199.14,P
Vigoral Ad,-689.26,-601.03,P
info re : ,-427.22,-479.46,S
notebook c,-2946.52,-2540.48,P
how to suc,-770.98,-706.42,P
meter 1386,-120.14,-133.48,S
genderless,-269.68,-298.52,S
sum : bann,-10493.82,-11437.98,S
At a pub f,-9.56,-7.86,P
Hello Elia,-778.98,-784.18,S
URL: http:,-94.62,-100.49,S
? Apols if,-172.68,-173.36,S
GO BIGGO  ,-9.56,-7.86,P
Joel Warre,-600.40,-614.25,S
URL: http:,-272.76,-281.12,S
summer int,-302.44,-321.29,S
fpa notice,-1157.40,-1103.78,P
get in at ,-161.42,-147.97,P
tuesday mo,-276.16,-299.24,S
On Wednesd,-835.85,-860.57,S
new proced,-411.65,-440.73,S
re : inter,-812.43,-904.90,S
? ? ? ? ± ,-9.56,-7.86,P
enron ment,-53259.94,-57651.55,S
Quoting Br,-520.74,-548.03,S
your appro,-307.97,-322.19,S
: : fast a,-488.77,-429.89,P
Protect yo,-723.34,-656.26,P
summary : ,-11920.01,-13248.46,S
old email ,-2726.73,-2781.21,S
Hi.Are the,-9.56,-7.86,P
will be on,-9.56,-7.86,P
royalizati,-420.99,-378.45,P
place your,-298.62,-270.66,P
The       ,-9.56,-7.86,P
Justin Mas,-671.27,-680.35,S
inquiry re,-328.64,-347.22,S
drip - out,-444.55,-411.36,P
IMPORTANT ,-759.18,-702.12,P
attract an,-974.94,-918.63,P
journal of,-633.25,-729.60,S
re : okay ,-741.80,-812.89,S
open immed,-807.28,-765.92,P
american p,-714.10,-631.63,P
paypal acc,-895.54,-849.60,P
start date,-221.61,-269.09,S
hea 34 th ,-634.13,-632.24,P
Dear juanz,-9.56,-7.86,P
? Is there,-298.67,-313.44,S
earn huge ,-43.49,-37.98,P
liffe is g,-256.00,-221.30,P
special in,-822.30,-777.32,P
hi paliour,-1170.40,-1020.39,P
list of la,-498.32,-520.57,S
We are off,-225.79,-215.24,P
Once upon ,-1049.92,-1080.08,S
I think on,-517.45,-529.19,S
multilingu,-4454.45,-5075.73,S
osama stri,-32.73,-32.90,S
applicatio,-369.12,-351.43,P
Rohit forw,-1431.32,-1449.73,S
There is N,-1671.25,-1560.71,P
James Roge,-9.56,-7.86,P
noms / act,-417.38,-500.12,S
On Sep 25,,-740.78,-762.89,S
call : lin,-919.46,-1165.17,S
webmaster ,-9.56,-7.86,P
Has anyone,-182.08,-178.47,P
risk a col,-256.70,-286.73,S
q : welsh ,-418.01,-465.62,S
midmonth r,-9520.92,-9940.21,S
[ ilug ] d,-1664.43,-1589.95,P
lowest pri,-154.43,-142.23,P
empty ,-9.78,-8.80,P
year end 2,-1241.01,-1391.63,S
f . o . m ,-864.75,-1000.46,S
software f,-148.29,-142.62,P
hpl nom fo,-87.82,-112.98,S
unbiased i,-6102.85,-5309.82,P
how is my ,-181.40,-160.19,P
looking ar,-9.56,-7.86,P
Norton    ,-642.94,-575.08,P
gent confe,-5534.70,-6392.15,S
entouch ne,-4742.53,-4959.92,S
re : urgen,-389.22,-375.26,P
it complia,-1164.60,-1229.16,S
v and more,-539.69,-471.83,P
FIND PROSP,-1553.31,-1446.08,P
empty ,-9.78,-8.80,P
re : 5 . 1,-2114.46,-2338.37,S
re : suppo,-1678.35,-1865.90,S
On January,-704.17,-632.04,P
blow yourr,-467.11,-394.62,P
re : 5 . 1,-1402.27,-1561.01,S
computatio,-2447.51,-2919.69,S
? ? What's,-947.65,-983.87,S
additional,-963.84,-1000.35,S
icl 1995 :,-3103.03,-3902.59,S
personal c,-2367.78,-2224.52,P
start date,-221.61,-269.09,S
hooooo....,-2938.99,-3053.82,S
our latest,-5768.30,-5557.78,P
What a Loa,-9.56,-7.86,P
re : inter,-1214.92,-1083.84,P
save 70 pe,-1800.21,-1520.09,P
important ,-298.79,-294.09,P
hp psc 131,-2007.17,-1773.94,P
hpl nom fo,-87.85,-113.77,S
sundance b,-1141.43,-1245.08,S
Lowest rat,-308.55,-280.25,P
glot inter,-1568.78,-1745.39,S
empty ,-9.78,-8.80,P
obituary o,-695.94,-774.77,S
double pen,-348.12,-316.33,P
how have y,-444.84,-383.12,P
empty ,-9.78,-8.80,P
a vacation,-416.00,-393.09,P
intern . j,-1995.84,-2280.77,S
Mord wrote,-2276.17,-2346.11,S
HELLO...By,-9.56,-7.86,P
acceptabil,-1866.34,-2071.10,S
needles / ,-1703.30,-1823.88,S
conference,-4714.52,-5532.40,S
juust medz,-571.93,-494.21,P
hey look a,-6831.16,-6207.65,P
On Mon, 26,-578.16,-599.40,S
california,-25.65,-25.74,S
At 9:34 PM,-461.27,-496.00,S
wearing ro,-1080.46,-1014.01,P
fw : hot l,-624.10,-663.06,S
start date,-221.61,-269.09,S
llike a te,-533.05,-469.50,P
re : 3 - r,-521.13,-559.20,S
symposium ,-4521.07,-5152.78,S
duke energ,-120.60,-131.31,S
language p,-1475.63,-1661.56,S
re : from ,-1054.54,-1188.04,S
    Date: ,-540.30,-552.53,S
company na,-553.87,-590.48,S
sum : wh a,-2538.37,-2884.64,S
re : imple,-412.08,-443.48,S
candidate ,-235.39,-241.13,S
coling / a,-5329.72,-6189.25,S
- = i supp,-499.21,-459.07,P
watch this,-8222.17,-7362.51,P
re : midco,-642.20,-751.91,S
URL: http:,-139.59,-147.19,S
ATTN:I PRE,-1031.43,-937.61,P
fwd , c , ,-364.86,-309.24,P
obtain an ,-381.07,-341.46,P
Tell Me Wh,-1068.24,-975.66,P
q : wordne,-146.22,-162.86,S
start date,-591.69,-692.81,S
re : 6 . 1,-1231.49,-1358.26,S
california,-921.07,-965.41,S
more on  m,-1401.99,-1532.56,S
get phente,-467.80,-380.87,P
jury duty ,-115.87,-124.27,S
To be take,-1139.27,-1033.69,P
CNET Inves,-9.56,-7.86,P
the evalua,-4140.53,-4886.69,S
re : start,-579.77,-547.68,P
deal 70422,-33.77,-35.64,S
having to ,-1451.78,-1511.44,S
DiscoverÂ®,-9.56,-7.86,P
? ? You're,-632.96,-655.85,S
bought a n,-534.77,-485.43,P
save your ,-368.68,-307.69,P
? ? It see,-267.79,-273.12,S
re : mid -,-367.19,-405.38,S
ë¶€ë™ì‚°ì,-9.56,-7.86,P
ppa update,-39.30,-44.01,S
paliourg y,-726.09,-639.70,P
hpl nom fo,-87.82,-112.98,S
call for w,-5121.67,-5277.76,S
mental lex,-2144.72,-2559.40,S
Refinancin,-9.56,-7.86,P
hiring ara,-368.75,-400.35,S
wholes and,-5936.96,-6644.39,S
m , eds is,-236.84,-205.41,P
* we purch,-1062.17,-1005.65,P
    ?? I w,-1251.40,-1268.32,S
cheating h,-318.76,-302.85,P
what you ',-285.98,-257.39,P
most up to,-152.45,-187.84,S
empty ,-9.78,-8.80,P
entouch ne,-2745.69,-2934.41,S
re [ 5 ] :,-5140.31,-4221.34,P
credit mod,-534.95,-568.14,S
empty ,-9.78,-8.80,P
re : ( 1 ),-422.92,-484.98,S
hpl nom fo,-87.85,-113.77,S
é»„å±±æ—…æ,-9.56,-7.86,P
the ipa ma,-1287.38,-1392.35,S
empty ,-9.78,-8.80,P
address - ,-444.88,-529.13,S
Hello allI,-624.70,-608.44,P
sap splash,-1186.46,-1269.68,S
On Tue, 27,-1350.79,-1349.89,P
the best ,,-378.96,-356.11,P
seac / hpl,-420.37,-453.88,S
= ? iso - ,-1737.80,-1649.62,P
emailing :,-561.84,-549.28,P
el sr . jo,-9.56,-7.86,P
fw : enron,-20417.52,-21287.44,S
fw : netco,-1235.20,-1385.26,S
generic ph,-601.34,-546.10,P
re : alp p,-1447.76,-1852.20,S
URL: http:,-299.69,-298.55,P
empty ,-9.78,-8.80,P
group spli,-409.87,-455.62,S
Remember w,-1938.31,-1994.65,S
to : all d,-873.96,-924.59,S
Astounding,-9.56,-7.86,P
california,-3475.95,-3679.71,S
your order,-5217.56,-4599.00,P
you are ap,-360.00,-347.14,P
re : s $ 4,-791.67,-741.93,P
need low p,-698.77,-698.44,P
gene flow ,-1976.38,-2246.36,S
At 08:18 A,-506.12,-509.49,S
is it funn,-508.72,-494.17,P
internal v,-383.74,-402.14,S
online pha,-63.78,-52.25,P
discussion,-646.00,-704.32,S
new produc,-1279.96,-1212.59,P
\ / iagra ,-901.34,-671.72,P
healthy re,-943.32,-859.53,P
anshuman n,-563.98,-632.85,S
re : infor,-2017.61,-2197.15,S
accomplish,-1053.99,-1090.89,S
lowest mor,-401.90,-365.26,P
re : licen,-956.85,-988.89,S
Terry W. C,-860.30,-865.74,S
re : rtp c,-902.65,-1016.58,S
re : vince,-2312.04,-2572.80,S
empty ,-9.78,-8.80,P
q : new em,-152.31,-160.26,S
URL: http:,-376.67,-400.28,S
effects of,-2554.64,-3166.87,S
male & fem,-976.11,-923.88,P
fasl 1998 ,-1305.48,-1598.12,S
Dear dhudo,-9.56,-7.86,P
inst . ant,-193.01,-181.00,P
hot stock ,-7704.79,-7208.00,P
energy & p,-183.13,-179.32,P
URL: http:,-225.13,-235.26,S
URL: http:,-12.95,-13.61,S
jacob feed,-1314.24,-1475.30,S
how you ca,-7244.06,-6971.01,P
workshop o,-3311.79,-4023.10,S
aaa replic,-811.27,-719.39,P
fax number,-349.79,-355.12,S
re : pray ,-9.56,-7.86,P
portland p,-73.53,-77.86,S
Check the ,-9.56,-7.86,P
anthropolo,-2219.43,-2559.22,S
I can't be,-9.56,-7.86,P
work at pg,-1457.93,-1913.47,S
compliment,-9.56,-7.86,P
ena analys,-1084.70,-1157.27,S
On Mon, 20,-1147.15,-1213.16,S
empty ,-9.78,-8.80,P
I gota tha,-444.00,-435.46,P
this is ne,-4851.26,-4659.31,P
fw : your ,-292.29,-296.13,S
On Wed, Au,-653.08,-685.39,S
no more re,-3794.78,-3379.33,P
re : 6 . 1,-878.00,-944.16,S
originatio,-55.60,-66.37,S
request su,-331.57,-349.98,S
toc : inte,-3654.38,-4188.26,S
here ' s a,-2120.60,-2184.11,S
start date,-221.61,-269.09,S
get a head,-240.64,-213.41,P
universals,-430.09,-506.54,S
larval jos,-324.82,-299.06,P
?!-- body ,-9.56,-7.86,P
tutored be,-519.07,-477.90,P
LIFETIME M,-9.56,-7.86,P
online fin,-455.53,-487.59,S
latest vin,-1415.28,-1507.72,S
gtv weekly,-1786.36,-1915.17,S
research a,-243.65,-272.21,S
put your p,-158.11,-167.30,S
hpl meter ,-777.63,-863.89,S
 This WEEK,-245.32,-221.44,P
gallup new,-546.05,-570.04,S
confirmcor,-1569.57,-1667.81,S
final winn,-9.56,-7.86,P
the Habeas,-2995.15,-3025.28,S
empty ,-9.78,-8.80,P
? James Ro,-314.34,-321.52,S
benchmark ,-1509.26,-1666.42,S
software d,-596.90,-554.92,P
re [ n ) h,-381.71,-274.36,P
missing de,-498.09,-525.70,S
re : order,-1475.74,-1276.38,P
URL: http:,-939.44,-959.63,S
empty ,-9.78,-8.80,P
april 30 o,-537.77,-583.97,S
hp pavilio,-2030.48,-1809.67,P
I don't kn,-332.37,-324.18,P
honey ! ha,-126.27,-107.49,P
unlimited ,-370.73,-349.07,P
ios partic,-302.41,-325.30,S
re : appro,-278.94,-293.32,S
Hi....i in,-311.45,-326.54,S
farsi ( pe,-527.52,-604.94,S
you can ga,-1561.00,-1463.36,P
aiml ' 98 ,-3073.76,-3680.15,S
Dear Sir o,-594.34,-530.00,P
yuen ren s,-1514.81,-1789.12,S
lenders wa,-36.09,-31.47,P
donnellan ,-144.36,-166.61,S
of the rea,-1229.98,-1268.04,S
Well, as m,-903.88,-909.47,S
fw : press,-6141.46,-6407.73,S
ï¿½ï¿½ï¿½,-9.56,-7.86,P
billy@bill,-37.73,-36.13,P
 nothing i,-186.61,-166.95,P
top hot pi,-6445.99,-5623.98,P
executive ,-473.38,-565.08,S
victory at,-708.90,-640.56,P
tables rep,-85.60,-87.80,S
portfolio ,-3363.18,-2791.06,P
On Tue, Au,-656.95,-682.31,S
possible +,-2710.35,-2607.18,P
eprm train,-333.74,-361.92,S
enron ment,-16321.80,-17883.12,S
start date,-221.61,-269.09,S
upgrade we,-1178.34,-1113.55,P
shop for r,-73.75,-57.70,P
tw weekly ,-92.96,-103.16,S
Home PageI,-9.56,-7.86,P
Mortgage R,-207.24,-180.02,P
point chan,-140.36,-160.16,S
toc : the ,-556.60,-665.93,S
make thous,-19992.74,-19170.43,P
here ' s a,-8337.48,-7191.40,P
?? I swear,-737.36,-749.81,S
deacero , ,-1409.79,-1438.88,S
re : texas,-1400.22,-1532.12,S
re : bod a,-2124.57,-2548.73,S
Hi !  Your,-532.26,-505.59,P
PROMOTE YO,-433.63,-407.12,P
intern com,-201.38,-213.42,S
buy regali,-600.76,-506.33,P
re : tammi,-334.09,-401.03,S
re : you h,-297.21,-256.13,P
comparativ,-800.93,-988.28,S
Thanks Mat,-1351.37,-1419.45,S
re : power,-830.54,-1031.95,S
investsour,-3750.02,-3153.44,P
global ope,-160.50,-166.79,S
spontaneou,-303.57,-331.77,S
empty ,-9.78,-8.80,P
great heal,-1054.71,-884.75,P
kbcs-98 ca,-2471.61,-2854.58,S
mailv06c.g,-243.15,-205.76,P
takes time,-1949.08,-1928.41,P
win a turb,-1681.88,-1517.84,P
re : trans,-1983.22,-2258.57,S
accents in,-7451.90,-8242.09,S
1) Fight T,-286.17,-259.03,P
level 2 to,-7093.08,-6043.88,P
book : fer,-744.63,-822.50,S
gail email,-433.53,-382.79,P
cheap oem ,-249.85,-199.24,P
Owen Byrne,-1200.10,-1218.05,S
a permanen,-145.77,-128.42,P
6 . 50 % a,-1163.09,-1118.95,P
nez perce ,-318.23,-360.11,S
backgammon,-567.31,-505.96,P
real produ,-921.28,-794.98,P
re : houst,-1517.34,-1594.60,S
summary : ,-5618.13,-6029.32,S
fwd : mark,-4958.61,-5499.83,S
    ?? Ult,-381.44,-380.27,P
Hi!Is ther,-101.19,-104.99,S
Protect yo,-658.70,-594.59,P
early regi,-2708.54,-3190.74,S
 Has anyon,-232.31,-232.49,S
finalists ,-52.29,-47.68,P
09 - 17 - ,-1032.52,-840.77,P
new www - ,-561.15,-607.66,S
CNET Cool ,-9.56,-7.86,P
buy popula,-247.75,-229.99,P
teen xxx -,-204.32,-186.18,P
your onlin,-583.16,-500.71,P
fwd : all ,-849.35,-735.18,P
Of course,,-253.68,-249.10,P
candidate ,-553.28,-586.68,S
toshiba no,-5055.92,-4520.96,P
enron ment,-28308.47,-30194.29,S
empty ,-9.78,-8.80,P
i determin,-252.92,-222.85,P
SpamTalk s,-723.62,-744.63,S
take the f,-907.29,-821.77,P
your credi,-104.42,-105.23,S
kbcs-98 2n,-4441.33,-5048.31,S
re : tglo ,-1715.61,-1831.96,S
executive ,-357.19,-386.95,S
Everybody ,-387.93,-354.61,P
lrec works,-3767.36,-4491.86,S
Turpin:??D,-9.56,-7.86,P
my husband,-764.67,-665.68,P
low usa ra,-431.99,-393.33,P
enquire wi,-349.41,-309.32,P
On Thu, 19,-383.43,-383.69,S
new book :,-1410.20,-1696.39,S
beaver cre,-169.15,-191.92,S
cle course,-9.56,-7.86,P
please rea,-3386.37,-2998.53,P
cinergy cl,-408.48,-439.48,S
re : netco,-321.34,-361.45,S
Problem wi,-56.14,-57.04,S
Exclusive ,-9.56,-7.86,P
We want to,-93.07,-83.50,P
re : any g,-268.16,-278.78,S
ttcm china,-3497.35,-3266.30,P
all generi,-213.08,-196.56,P
your bio f,-115.79,-132.39,S
potential ,-503.02,-518.56,S
tejas deli,-727.57,-809.37,S
when we sa,-1416.21,-1357.84,P
Core Java ,-6154.95,-6072.65,P
--- In for,-1070.13,-1069.61,P
URL: http:,-24.61,-27.14,S
use Perl D,-391.42,-439.30,S
re : yvan ,-268.23,-344.66,S
re : enron,-1704.83,-1824.52,S
re : meter,-3446.62,-4170.57,S
re : gsia ,-763.97,-850.27,S
UNCOMMON E,-9.56,-7.86,P
your reque,-580.22,-573.53,P
Hi -( http,-2290.95,-2126.43,P
catch the ,-4009.67,-3506.27,P
transcript,-2624.96,-3092.15,S
Thank you ,-6806.16,-6216.07,P
100 % natu,-308.48,-269.81,P
start date,-221.61,-269.09,S
toc : cogn,-603.71,-738.03,S
URL: http:,-109.59,-120.25,S
http://spi,-71.12,-72.56,S
school xaa,-751.08,-634.12,P
fw : reque,-720.98,-798.35,S
enron in a,-2916.14,-3073.90,S
On Wed, 07,-562.81,-586.87,S
Copies, We,-9.56,-7.86,P
    ?? Acc,-347.57,-353.46,S
gaim offic,-134.15,-136.56,S
Hi all,I c,-660.85,-664.26,S
and clemen,-437.32,-413.99,P
rock her w,-18.04,-17.05,P
re : devon,-1365.51,-1485.82,S
sapir - wh,-1040.80,-1154.68,S
need your ,-113.19,-98.37,P
what ' s u,-64.00,-58.70,P
buy pain r,-371.76,-334.48,P
today ' s ,-955.27,-869.59,P
chinese co,-342.90,-393.07,S
fwd : i ow,-1825.54,-1523.91,P
job announ,-1186.16,-1319.41,S
Long time ,-9.56,-7.86,P
---1347074,-9.56,-7.86,P
natural ga,-2321.25,-3046.91,S
petrochem ,-995.87,-1054.02,S
need websi,-1482.00,-1347.22,P
fw : middl,-1252.53,-1304.93,S
encounter ,-952.50,-1082.57,S
we ' re br,-2845.40,-2807.87,P
creating c,-721.06,-758.02,S
[Neale Pic,-997.96,-1009.23,S
On Fri, Au,-1949.43,-1984.33,S
sample mov,-1182.63,-1082.76,P
ut update ,-2525.48,-2748.33,S
URL: http:,-102.69,-104.62,S
computers ,-1310.89,-1566.45,S
first - le,-627.75,-553.75,P
napoleonvi,-488.78,-505.30,S
On Fri, 13,-395.44,-409.88,S
winning no,-9.56,-7.86,P
